Date,AAPL,MSFT,GOOG,NVDA,ORCL,INTC,AMD,AMZN,CSCO,ADBE,QCOM,IBM,Tech,Total Portfolio
2014-05-07,385529.70417520846,35643.86015285672,104980.96972622999,50399.09689989511,66101.23772230989,30556.570030175426,3928.748350770961,138922.63096868206,26596.63030132258,39055.27891916801,43198.79920238479,45793.45170095793,970706.9781499618,970706.9781499618
2014-05-08,384842.5263054051,35842.77138626822,105195.05968552014,51033.57860368835,65795.36494924853,30521.80027472543,3889.164022552204,136839.10390376172,26771.073679631554,39355.03851306637,43291.38183013432,45699.09226466243,969075.9554186643,969075.9554186643
2014-05-09,383238.9385513412,35752.345131775946,106786.37962856583,49792.219191224845,66069.04872026184,30475.46006002394,3829.7872942828612,138699.56986212797,26771.073679631554,39694.764358758344,43291.38183013432,45982.133041206594,970383.1013493353,970383.1013493353
2014-05-12,388010.28076288104,36141.15688781075,109089.9478706837,51254.26804310061,67534.02722398643,30556.570030175426,3928.748350770961,143739.90356212275,26968.76741302294,40434.17051001122,43547.302332269086,46584.47709236943,987789.6200792042,987789.6200792042
2014-05-13,388618.8955479175,36805.889539835145,109742.5449080004,50426.69394274631,67437.4528603561,30649.270891771834,3988.125079040304,144584.71321709023,26584.992301305112,40507.44535975185,43765.14449557138,46492.55100293455,989603.7191463207,989603.7191463207
2014-05-14,388691.04125234584,36641.99324880577,108416.79184210012,49930.15921571422,67421.33260813044,30510.212302165277,3938.6444328256507,141252.95463065547,26526.845577075143,40554.07434757057,43786.907712817694,45653.108889926225,983324.0660601322,983324.0660601322
2014-05-15,385385.73164239357,36059.2025251543,107043.70066609186,49654.28611900724,67501.82350696601,30139.408855779653,3918.852268716272,140099.65601869964,28120.087939747824,40101.1048592551,43443.8380958964,45106.42217473338,976574.1146724414,976574.1146724414
2014-05-16,391073.4438786886,36268.63730718183,107177.5088766404,49543.93270896139,67115.47455004144,29919.24321490639,3978.2287610444077,141290.92960496634,28341.048056316955,41060.3330186406,43247.80581447134,45251.55035941127,984268.136151271,984268.136151271
2014-05-19,395707.2707972574,36195.784840059365,108871.75087952148,51143.90420464707,67872.09635658204,30174.172773460094,4047.50157136844,140844.79833942093,28317.788084377342,41433.367462279595,43460.19404903462,45237.04723679858,993305.6765948068,993305.6765948068
2014-05-20,395785.87374152965,36132.05084751559,109059.07760790814,50548.087560387,66906.17614061039,30174.172773460094,4007.9172431496827,142947.30836527806,28050.30481830992,41106.96200645932,43487.41411155938,44726.619891985036,992931.9651081524,992931.9651081524
2014-05-21,396833.14238139126,36742.14725776902,110946.82674690604,50548.087560387,67099.35429781578,30359.57449665291,4057.3974174819223,144760.31239508366,28468.95866827044,41613.22321861861,43383.938209028966,45089.4700667841,999902.4327161895,999902.4327161895
2014-05-22,397461.2883239801,36514.49625039,112206.7004795079,50769.79898375167,66841.76134908338,30301.625877197843,3968.3329149309257,144712.85046652303,28352.6652198105,42066.192706934075,43324.0354056221,44917.73770678952,1001437.4856845211,1001437.4856845211
2014-05-23,401951.22242874425,36532.70833098032,113779.46331142553,51240.90577672953,67855.99081932874,30463.863330809465,3978.2287610444077,148191.7383157646,28515.494640244993,42832.244720108865,43498.29280364311,44980.63252943747,1013820.7857682614,1013820.7857682614
2014-05-27,409478.25153290934,36596.44646828528,116507.1521040644,52155.42846416495,67469.63450491798,30950.540665027027,3998.0209251537863,147517.79341410295,28736.44193433786,43465.067423674096,43814.14527457907,44700.01571666835,1025388.938427885,1025388.938427885
2014-05-28,408417.8292563288,36432.55017725589,115628.11223596607,52598.820025671266,66922.29639283606,31147.54495520387,3958.4365969350292,147204.55192755244,28864.36857438667,43191.95115060839,43683.440559905575,44288.76445874843,1022338.6663113985,1022338.6663113985
2014-05-29,415859.43944083096,36733.03707271269,115298.73145741144,52515.698664207885,67936.51114810904,31240.23706014595,3988.125079040304,148922.63210023675,28701.571210142836,43598.29165110514,43667.11668870112,44453.25307667465,1032914.6446493187,1032914.6446493187
2014-05-30,414301.7299772627,37279.40363518351,115259.62329898529,52654.260917022024,67646.7365548148,31657.380721233065,3958.4365969350292,148338.85852613422,28631.784883085864,42992.11480946182,43808.69426237947,44598.406282914104,1031127.430465412,1031127.430465412
2014-06-02,411454.84453671926,37142.8130307561,114032.68526104825,52487.993861144016,67566.23094100684,31587.858723641733,3928.748350770961,146578.0689544514,28817.855041745574,43058.72692317734,44055.039765556896,44920.15854286936,1025631.0239328877,1025631.0239328877
2014-06-03,417273.1365120791,36687.511015998054,112181.99473652488,52266.282437779344,67308.65270724682,32051.360112739,3899.0601046068937,145794.96071185652,28701.571210142836,42692.352674474205,44011.221677121,44600.83024668914,1027468.9341472578,1027468.9341472578
2014-06-04,422038.0214837751,36714.820847361196,112124.35329887703,52321.71290072243,67131.58744478092,31981.843952917214,3998.0209251537863,145600.369520489,28492.228257067247,42745.64439831802,43748.473556174446,44634.690674854966,1031531.7672604914,1031531.7672604914
2014-06-05,423694.06434669404,37525.24185458582,114026.5127972869,52543.41389567943,67775.49256300698,32051.360112739,4037.6052533725433,153569.0399403716,28724.82156522525,43611.617123155345,43606.15226494078,44990.29710758567,1046155.6188246433,1046155.6188246433
2014-06-06,422528.89129042416,37771.10908731634,114526.74451292698,52737.40313530077,68628.75495055356,32642.332118882663,4017.813089263165,156464.1542155107,28876.008177213673,44570.84782363011,44000.275904630325,45084.63152231961,1051848.965827972,1051848.965827972
2014-06-09,429289.9402829876,37579.88638587913,115718.68142430992,52792.816217564396,68741.42013646482,32341.04483231882,4027.7094072590617,155434.2584283,28841.11180806612,44584.168213501805,43764.8965897196,45048.369024245105,1058164.3027506163,1058164.3027506163
2014-06-10,431809.73862378584,37434.18145163421,115395.49694142306,53069.95462773626,68677.02741739636,32723.45084568848,4156.358238028815,157764.59114271065,29073.70191060506,44604.15133939862,43343.40706053365,44581.47606883118,1062633.5356677722,1062633.5356677722
2014-06-11,430022.9565837814,37206.54287853871,115043.46790780588,53762.76589180701,68516.04561972522,32364.235371862997,4245.423212462226,159088.74545553504,29120.215443246158,44937.21699015474,43359.81259484221,44087.988321186145,1061755.4162709478,1061755.4162709478
2014-06-12,422829.8305547522,36951.586184557724,113501.57533866381,54095.331288786074,67614.51076533583,32398.99928954344,4245.423212462226,154679.62915332895,28678.301621346025,44337.697802358016,43430.973240459054,43838.804845112616,1046602.663296706,1046602.663296706
2014-06-13,418202.580454543,37543.45393517615,113585.97206324631,54150.74784718559,67839.90735453399,34612.23491418186,4235.527366348743,154850.48485419748,28724.82156522525,44510.89336376118,43305.07206623111,44162.981068842906,1045724.6768534736,1045724.6768534736
2014-06-16,422417.7231303963,37789.304588861974,112046.11315011827,53984.4703628999,67855.99081932874,34774.46361113916,4393.864679223772,155491.2163635477,28527.11821497667,45043.80043784238,43053.27263431466,44112.171660422995,1049489.5096530723,1049489.5096530723
2014-06-17,421867.94097504823,37953.22574845838,111784.67713675136,54344.747515214614,68129.67459034207,34704.932856893494,4423.552689446633,154541.99589720913,28492.228257067247,44990.508713998555,43332.46420458241,44090.39351879001,1048656.3421038021,1048656.3421038021
2014-06-18,422326.04626841546,37925.91591709525,113917.40238575258,54289.313576135624,68918.5295438478,34681.762749542744,4354.280351005015,158699.56307280003,28643.411663436604,48680.87673423783,43348.87557196984,44414.56348712992,1060200.541321369,1060200.541321369
2014-06-19,420859.8940883123,37798.431352962994,114232.36486092643,53042.22896785704,68435.55472088962,34867.1615538508,4314.696022786258,155196.957837934,28736.44193433786,48594.27641244699,43655.42136557626,44225.85712531969,1053959.2862432003,1053959.2862432003
2014-06-20,416507.39555750875,37953.22574845838,114532.93286462594,52460.268201264786,65714.90348035768,34994.62925201242,4057.3974174819223,153868.04194311018,28876.008177213673,48367.79420937851,43715.624572544686,43918.64552031946,1044966.8669442765,1044966.8669442765
2014-06-23,416140.92726661713,38235.5088528472,116301.27620851847,51850.5887270651,66165.65987132308,35029.381494153764,3968.3329149309257,155310.85560355484,28724.82156522525,48554.310160653375,43480.25109071283,44061.36537969828,1047823.2791353003,1047823.2791353003
2014-06-24,413621.08906631346,38016.96803052451,116233.33938729957,51046.920013244075,65618.29232929644,35342.247996623424,3899.0601046068937,153849.06803461062,28527.11821497667,48214.581773872145,43124.4245303132,43756.552716911516,1041249.6621985924,1041249.6621985924
2014-06-25,413987.63707621576,38271.928869266674,119121.56784551524,51573.467697572705,65135.317506338244,35782.5851161395,3918.852268716272,155405.77946067616,28748.075125926734,48254.55310784427,42724.82362956916,43717.84123350042,1046642.4289372811,1046642.4289372811
2014-06-26,416461.51726701314,37989.64162011669,118576.03961975002,50880.642528958386,64636.28129104385,35666.705390538016,3988.125079040304,154575.21834195787,28666.65560728089,48527.66429873146,43118.95893541644,43633.18703539065,1046720.6370152377,1046720.6370152377
2014-06-27,421409.6762436602,38472.25761099904,118831.31905729319,50936.06951576557,65247.99740722187,35840.516222285914,4067.2937354778187,154043.65922597813,28724.82156522525,47961.45370888176,43239.394514747626,43957.34449294978,1052731.8033004862,1052731.8033004862
2014-06-30,425762.21463396907,37971.450263332226,118427.82899375833,51379.46107727189,65247.99740722187,35805.76689902934,4146.462391915333,154143.32656022435,28899.252121057958,48201.26138400045,43354.332417248304,43850.902770121436,1057190.2569191505,1057190.2569191505
2014-07-01,428465.4065582339,38126.232224544096,119949.13873972709,51961.4392245436,65634.38315157736,35898.45900397143,4176.150402138193,157755.08608358636,29166.741798363517,48634.24774641911,43644.463926927856,45079.808616331095,1068491.5574763636,1068491.5574763636
2014-07-02,428281.97311526205,38153.54205590724,119880.17714653237,51767.45346105815,65924.15774487163,35898.45900397143,4294.903858676879,157973.4127654528,29330.789354042914,48467.71492104105,43885.32341943249,45573.30261936653,1069431.2094656157,1069431.2094656157
2014-07-03,430802.090332102,38062.48994247797,120373.21162643528,52238.567206307795,66552.01618573385,36083.86364604902,4195.942566247572,160175.59917799343,29518.273190710534,49007.27964896885,44334.196337351445,45607.16930292274,1076950.6991633005,1076950.6991633005
2014-07-07,439690.0823821237,38235.5088528472,119862.66863928652,51822.88044786535,66019.23853880692,35956.395947887395,4215.735202239365,158305.63721294014,29565.148958306036,48414.423197197226,44241.141230213834,45488.632782780776,1081817.4933924945,1081817.4933924945
2014-07-08,436849.37516488764,38044.28200664882,117565.27286093001,51407.18673715112,65486.416746962896,35678.290444213395,4176.150402138193,153682.95581086696,29377.665121638416,47388.58038300694,44148.06279076075,45290.26809821275,1069094.506567418,1069094.506567418
2014-07-09,437032.6890293438,37944.11970816323,118592.51541105122,52959.09022571419,65002.04400163005,35794.170169814875,4186.04672013409,156606.54905362992,29811.244333968127,47675.017045944354,44213.7636745597,45580.54323373969,1075397.7926076932,1075397.7926076932
2014-07-10,435429.18099429045,37962.32764399237,117567.31446091284,52681.969196221784,65098.890592249125,36222.91639788602,4245.423212462226,155633.59309679238,29811.244333968127,47761.61228555668,44027.644710666165,45406.37439918929,1071848.4913241875,1071848.4913241875
2014-07-11,436253.9140165701,38326.56096627646,119230.68620101837,52792.816217564396,64792.15699330441,36211.331344210645,4324.59186889974,164309.43086308538,29904.989457921,48134.64927028492,43573.30036477159,45478.968204632576,1083333.3957685395,1083333.3957685395
2014-07-14,441889.0914249999,38372.09531251344,120402.02440129039,53457.93310697895,65373.38368674252,36489.425172345545,4591.7863203175575,168637.87184441937,29811.244333968127,48547.647424628274,43529.526024427185,45928.90905209724,1097030.9381047285,1097030.9381047285
2014-07-15,436712.01930993743,38654.38256166343,120383.49906603753,53679.63757807184,65454.124740108295,36744.357649784026,4482.929653657183,168220.21049406053,30080.75675690404,48154.63239618173,43485.713769070164,45597.489086298585,1091649.7530617747,1091649.7530617747
2014-07-16,434237.89996210864,40138.638116446455,119947.07330783784,53624.207115128745,65002.04400163005,40151.11942150038,4611.5784844269365,168913.138356659,30444.02071503096,48214.581773872145,43584.24322072283,46533.69583320627,1095402.2403085702,1095402.2403085702
2014-07-17,426495.15121575235,40548.39749544517,118108.72771083716,53485.64138617871,64436.95227538997,39050.29121713408,4522.51398187594,167275.73350484684,30033.8938117848,47555.11320838501,42757.67552973835,46565.12916990186,1080835.2205072702,1080835.2205072702
2014-07-18,432634.5115055708,40694.08999540657,122503.87144354724,51102.336571643595,64582.26262749259,39050.29121713408,3790.2029660641047,170223.06223810875,30362.00174561987,48327.827957584894,43458.34496303432,46567.54062289613,1093296.3438541028,1093296.3438541028
2014-07-21,430389.6241721991,40830.66816555046,121348.99314663882,51407.18673715112,64598.4049521768,39467.45531041463,3740.7225557906577,170745.1343998387,30291.683285798015,47934.80784695985,43611.61202675867,46168.381034594655,1090534.6736338716,1090534.6736338716
2014-07-22,433962.9092356717,40821.56627001648,122433.8771344079,51185.48226605822,65276.51502366489,40313.33644291858,3760.514719900036,171257.7015024443,30408.867896358173,48134.64927028492,44629.799275006626,46952.17206702337,1099137.3911037552,1099137.3911037552
2014-07-23,445279.46121906815,40857.98628643595,122689.14862798227,50104.682094337106,65082.7556250511,39977.30567086771,3720.930391681279,169976.25658861845,30092.47970582675,47988.09957080367,44668.105103914844,46840.904310511316,1107278.1151950986,1107278.1151950986
2014-07-24,444546.4449182745,40430.014826846906,122147.73537805794,50187.82083647996,65341.121109832646,39687.618032403116,3691.242145517211,170199.3267476098,30268.253416047923,48494.36078296296,41695.70519152768,47230.37117140785,1103920.0145569686,1103920.0145569686
2014-07-25,447478.6296999651,40521.0918088432,121256.3505824369,49301.01338051608,65115.07706185043,39687.618032403116,3720.930391681279,153777.87966798828,30432.307382965453,48374.45694540362,41657.3935295406,47027.183580851306,1088349.9320644455,1088349.9320644455
2014-07-28,453663.5892637427,40038.471673199674,121581.62432911943,49107.02761703063,65470.267064792504,39664.43041174372,3691.242145517211,152069.28644955377,30373.71828330444,48427.74358706893,41509.603726870744,47360.99623347305,1092958.000785417,1092958.000785417
2014-07-29,450731.4842010624,39965.62335083839,120554.35794709178,49273.30162518044,65599.39094729382,39618.084359272674,3750.618637845347,151874.69525818626,30127.638935737676,48141.30692413152,41224.949478245675,47068.303389561464,1087929.7550544473,1087929.7550544473
2014-07-30,449677.75832135684,39683.32366740489,120926.96980388228,50104.682094337106,66132.20538165166,39803.48608246549,3780.3068840094147,153065.95979201572,30033.8938117848,47888.17885914113,41624.54746245028,46930.41269156155,1089651.7248520611,1089651.7248520611
2014-07-31,437994.8177660791,39300.89898833633,117670.24446471702,48497.337714423265,65211.93100995569,39270.45393912256,3869.371858442826,148547.68920131365,29565.148958306036,46129.592629723076,40354.56661536474,46366.77386841943,1062778.8270142039,1062778.8270142039
2014-08-01,440423.1385424227,39027.71777948151,116531.84195910982,49023.89235102368,63952.557457598574,39096.64310737467,3928.748350770961,145733.25929948394,29295.623712893856,45923.09355255141,39714.11497173436,45757.16418132187,1058407.7952657673,1058407.7952657673
2014-08-04,437949.0191945939,39492.109255490024,117989.34574763817,48913.0314251375,64743.7226617656,39455.86150008493,3958.4365969350292,148860.93068786417,29494.84652657951,45809.84736883866,40102.76718344829,45875.68819068306,1062645.6063390588,1062645.6063390588
2014-08-05,435795.6492851822,39228.04652121387,116325.98195150148,48940.74665660905,64517.6712562972,38283.55564532747,4037.6052533725433,148229.70423763825,29260.48692231639,45943.07667844821,39823.59311241714,45261.25246990179,1055647.3699902254,1055647.3699902254
2014-08-06,435062.6728438935,38918.46187498426,116594.41660138546,48885.32314593775,64840.583967357044,38318.54139825088,4077.189581591301,148974.83750592227,29213.611154720886,45450.14093833913,39900.219352930726,45253.939918539174,1055489.9382838525,1055489.9382838525
2014-08-07,435016.63511537714,39364.62469135777,115973.9529178843,48386.49069308067,64049.440835648566,38120.25863654221,4057.3974174819223,147816.79541684155,29131.585774071653,45183.68740129853,39681.265988104606,44847.56160973088,1051629.6964974198,1051629.6964974198
2014-08-08,436213.7356353195,39337.31071523346,117087.65762447727,52654.260917022024,64485.393964414965,38026.930214718996,4077.189581591301,150355.94975399435,29330.789354042914,45556.719303848266,40442.16196068446,45414.537683644565,1062982.636708992,1062982.636708992
2014-08-11,441969.1691709648,39337.31071523346,116904.45381590033,52377.12945912195,64453.07988510182,38516.853348807315,4096.981745700679,151082.10006134157,29565.148958306036,45943.07667844821,40907.45207906972,45618.932564545845,1070771.6884825416,1070771.6884825416
2014-08-12,441877.09371393186,39628.69985991744,115844.25968317667,52377.12945912195,64420.7952357334,38645.16460466915,4037.6052533725433,151551.95776494872,29471.407039972226,45823.17284088887,40584.48325191814,45587.327204614594,1069849.0959122656,1069849.0959122656
2014-08-13,447724.4831280943,40138.638116446455,118324.87515804775,52681.969196221784,64969.75935226163,39776.646936951496,4067.2937354778187,154855.22833132237,29530.00575649044,46489.30414240112,40781.55382138121,45735.75823541691,1085075.515910513,1085075.515910513
2014-08-14,448921.70322655217,40311.636303009815,118298.11987111309,52099.994525085975,64937.45998792085,39589.99884995939,4037.6052533725433,158144.26846632137,28756.58925016483,46662.49970380428,40923.86927953601,45718.70916891665,1088402.453885757,1088402.453885757
2014-08-15,451131.7533523713,40785.14625359701,118057.28256885709,52765.104462228745,65034.30657853992,39858.291063016964,4087.085899587197,158343.60313481375,28627.69771877729,46675.82009367598,40732.29347036401,45597.03869819069,1091695.42329402,1091695.42329402
2014-08-18,456564.8430693913,41076.5478325645,119844.14330403367,53485.64138617871,65615.56270192275,40138.25297740841,4166.254556024712,158770.7514394224,28862.060528659476,47335.288659163125,41071.66491528474,46078.86639815402,1103009.8777682078,1103009.8777682078
2014-08-19,462872.96850426466,41534.67242968076,120811.6869285866,53917.0958970299,66858.81600205421,40056.597175803836,4225.631048352847,159055.5230107863,28873.780271963118,47994.76230682877,41126.40836043528,46251.62464217211,1113579.5665779582,1113579.5665779582
2014-08-20,463057.15927783545,41186.48762265514,120323.79219650044,53583.067046840064,66600.42844481411,40243.233587256844,4235.527366348743,159364.01196777468,28955.80565261235,47308.64279724121,41843.52415959187,46258.93093814434,1112960.6110576156,1112960.6110576156
2014-08-21,463103.1172873415,41433.86354845231,120093.23438987788,53082.03767609887,67133.25759414432,41001.44309663318,4195.942566247572,158001.89173307666,29166.74500398258,47781.600493631995,42024.15127973376,46533.90851647943,1113551.1931857,1113551.1931857
2014-08-22,466510.26793310285,41369.74409311952,119926.49048466452,53109.86066778308,67213.98393253774,40756.4844484738,4205.838884243469,157375.40875997563,28885.496809647695,47988.09957080367,42051.50841961186,46334.361563128215,1115727.545567092,1115727.545567092
2014-08-25,467523.097960464,41388.07222702266,119440.6611844676,53193.374832602334,67391.57893400878,40604.836708828974,4136.566073919436,158528.7073719315,28944.089114927774,47841.549871322415,41925.627661159946,46516.87821615032,1117435.0401568057,1117435.0401568057
2014-08-26,464530.3267308554,41241.447155797534,118958.93891614277,54139.770210036826,67553.04632576797,40593.167007495096,4146.462391915333,162235.39075241482,29072.98385193438,47648.37118402244,42155.52971501618,46962.18694703326,1119237.621188432,1119237.621188432
2014-08-27,470239.5232404583,41113.175087042575,117546.73163773953,53527.393254384486,67230.11154224958,40581.514819469885,4116.773909810057,162876.12226176503,29061.270519868867,47661.69665607265,42133.6352534954,46782.10676856697,1122870.0549509232,1122870.0549509232
2014-08-28,470792.33471820207,41122.36402256119,117176.18521283829,53972.74883267012,66632.74252412727,40418.20613514553,4096.981745700679,161376.35066607269,29119.872442006144,47541.792818513306,41788.780714441324,46721.27309705159,1120759.6329293302,1120759.6329293302
2014-08-29,471943.3177906175,41626.30066491295,117670.24446471702,54139.770210036826,67052.51654077854,40733.14796469083,4126.670227805955,160911.23643959043,29283.92320330461,47894.84159516623,41887.849725889035,46794.301652126785,1124064.1204796366,1124064.1204796366
2014-09-02,475626.85424549825,41314.7596914101,118849.83644857725,54278.96511958342,67262.41826407655,40324.88938886141,4116.773909810057,162496.42683327978,29155.02526067894,48028.06582259728,41315.394282591085,46614.18394131817,1129383.5932082823,1129383.5932082823
2014-09-03,455551.97318252496,41195.66412389023,118975.42265141281,54779.987538052825,67649.90027387322,40324.88938886141,4146.462391915333,160892.26253109088,29342.509097346556,48247.890371819165,41221.82003143446,46709.10323505333,1109037.8848172752,1109037.8848172752
2014-09-04,451776.40113011666,41470.519816258595,119807.08468955914,55754.2163355792,67084.81590511934,40721.48118224173,4106.878063696576,164190.78962033964,29190.178079351736,48267.87349771597,41342.92641483515,46400.0713114504,1110113.236046264,1110113.236046264
2014-09-05,455689.80735153775,42066.10541764842,120651.11548713461,55587.20538662018,66632.74252412727,40826.47346762927,4106.878063696576,164394.86776595694,29295.623712893856,48714.180250006335,41728.22168966212,46526.62411437355,1116219.8452312867,1116219.8452312867
2014-09-08,452881.4261930262,42579.23514027997,121400.4541765565,55086.179492014875,65615.56270192275,41211.404316330045,4087.085899587197,162477.45292478023,29237.047435709104,48887.3758114095,41777.77077808314,46268.65807019642,1111509.652939896,1111509.652939896
2014-09-09,451177.8707998981,42844.94748950262,119607.41303364976,54390.281419271516,65728.58840465696,40721.48118224173,4037.6052533725433,156502.1201373843,29131.585774071653,48241.22763579406,41744.7263863114,46232.17350576316,1100360.0210219177,1100360.0210219177
2014-09-10,465036.7816040412,42918.23515654815,120037.6504401505,54585.13621673012,65728.58840465696,40849.78951921881,4037.6052533725433,157252.0059352305,29213.611154720886,48181.278258103644,41794.26672511412,46609.34226915849,1116244.290937046,1116244.290937046
2014-09-11,467016.7626657938,43064.860227773286,119677.3993988203,54028.42957739747,65680.15407311814,40849.78951921881,4037.6052533725433,156867.56702962038,29506.563064264086,48241.22763579406,41893.347402719555,46653.136257259175,1117516.8421051519,1117516.8421051519
2014-09-12,468075.7101406817,42789.94236398733,118497.8233028977,53221.204776558334,65389.52601142673,40383.20286891347,3918.852268716272,157185.56104573302,29483.126783275868,47282.00201749781,41464.01821553868,46546.065867696925,1114237.0356629237,1114237.0356629237
2014-09-15,467937.55709562724,42368.47403467736,117979.05830803592,52497.487188266656,65647.83263631881,40289.88320374457,3869.371858442826,153720.9217327406,29365.954995191973,46809.04432110703,41326.40421894928,46675.04576209029,1108487.0353551926,1108487.0353551926
2014-09-16,464392.21354530624,42844.94748950262,119389.19221058111,53276.882045149796,66503.58185419504,40744.81474713993,3770.4108019547257,155557.66125304514,29553.435626240524,47115.46919211975,41673.183674028885,46954.88065106103,1111776.6730903247,1111776.6730903247
2014-09-17,467707.28873403475,42625.047185515476,120381.45746605468,53304.7085129699,66422.8260858569,40803.1369838463,3780.3068840094147,153773.13619086338,29541.72549979408,44830.6386246456,41739.234542559745,46915.959612071965,1111825.4663222223,1111825.4663222223
2014-09-18,468674.24047090026,42771.63080912888,121307.81161235458,54111.93331380903,67084.81590511934,41024.759148222714,3839.6836122787577,154247.73737159543,29553.435626240524,45236.97912514235,42075.00114474173,47147.12130844,1117075.1494479736,1117075.1494479736
2014-09-19,464852.4712519548,43541.304669270336,122709.7473390932,53109.86066778308,64259.320486488024,40616.494734623746,3770.4108019547257,157247.2624581056,29530.00575649044,44590.83094952691,41574.10299642345,47207.961235345756,1113009.77334706,1113009.77334706
2014-09-22,465313.04783464497,43119.83219519919,120916.68236428003,52580.99787695001,63904.12312605976,40488.18639764667,3720.930391681279,154010.4367812294,29260.48692231639,44764.02142875157,41992.43391340386,46991.36208779908,1107062.541319962,1107062.541319962
2014-09-23,472587.9655683629,42661.69930856058,119632.1187766328,52358.320087807195,62693.19862021383,40149.899327664076,3651.657817298454,153597.51890799543,28944.089114927774,45157.04153937662,41739.234542559745,46628.8152994338,1109801.5589108332,1109801.5589108332
2014-09-24,468490.0496973294,43138.15203957999,121044.31811106723,52664.50508949746,63645.80178619531,40534.841851903955,3661.5538993531436,155771.2263529122,29272.2002543819,45983.04293024183,41964.90469769923,46796.70372203546,1112967.300432197,1112967.300432197
2014-09-25,450625.37819819595,42185.22585373532,118382.5324836332,51523.25839074027,62580.20234742436,39823.29655343923,3592.2813249703186,152790.69327977608,28756.58925016483,45103.7498155328,41177.786119080556,45993.680491861334,1082534.6741085541,1082534.6741085541
2014-09-26,463885.7188126153,42524.25073857055,118802.49039450049,51634.592071107836,62886.965376313805,39963.271672865405,3562.5928428650436,153398.18423950305,29295.623712893856,45536.73617795146,41315.394282591085,46249.1912953115,1099055.0116170894,1099055.0116170894
2014-09-29,460938.90559251286,42551.7346499029,118650.16479266787,51551.084858560374,62063.537595236914,40709.81439979264,3513.112432591597,152738.4788216533,29436.26383815663,46109.60950382627,41183.2954620688,46146.99072716566,1095592.9926741358,1095592.9926741358
2014-09-30,463885.7188126153,42478.442838096205,118856.00891233861,51356.25091791714,61805.20154040009,40616.494734623746,3374.567283825947,153032.737347267,29719.63735793197,46089.62637792947,41155.772079443035,46193.230572907734,1098563.688775296,1098563.688775296
2014-10-01,456656.9982454345,42056.94135069685,116984.73556464192,50855.20416649648,61498.449547739925,39648.335681089644,3315.190555556604,150669.19124054487,29554.333199578876,44990.508713998555,40665.89261710124,45545.95092489855,1082441.7318077781,1082441.7318077781
2014-10-02,459972.073434163,41928.67342670306,117357.33947746363,50632.5089966742,61789.081288174435,39100.101985834066,3354.7751197165685,151120.0659832152,29589.758495872244,44670.76345311414,40544.797899858284,45482.668268046604,1085542.6078288355,1085542.6078288355
2014-10-03,458682.8575976827,42231.04618849318,118427.82899375833,50743.853105449445,62790.104070722366,39694.98821646215,3364.671201771258,153175.1140805117,29884.944721904132,45563.38203987337,41205.312418245754,45910.94044321004,1091675.0430780845,1091675.0430780845
2014-10-06,458682.8575976827,42231.04618849318,118853.94348044935,50437.661151487395,63292.14214037918,39788.307881631044,3325.0866376112936,152918.83958164614,29530.717403922987,45077.10395361089,41128.23119758067,46000.989915528764,1091266.9271300237,1091266.9271300237
2014-10-07,454677.17662170273,41717.93304490631,116052.18512267424,49908.801836790204,62288.02185614845,39041.75931693426,3245.917981173779,150441.37760442862,29093.842815193897,43938.02003788637,40462.22775198099,45190.6635170776,1076057.9275068976,1076057.9275068976
2014-10-08,464115.94731470256,42863.25904436108,117855.53753708965,50827.363794132805,63194.99389282663,39974.94429308404,3245.917981173779,153156.14017201215,29117.45540523072,45290.265766807664,41386.971993346786,46078.86639815402,1097107.663592922,1097107.663592922
2014-10-09,465128.85706107406,42011.125160700154,115463.41787470435,49853.11413979106,62741.500517001354,39216.737702592494,2919.3470374278254,149677.2613752078,28562.501838222182,43738.1836967398,40775.97739798602,45363.443654962044,1085451.4674564092,1085451.4674564092
2014-10-10,463793.80279360333,40343.52195070698,112089.36011629176,46902.56999416878,61705.02200854038,37222.07108885494,2691.7369142287644,147788.3164492177,27558.857770608945,42159.450682571514,39201.743157288096,45244.19402031594,1066700.6469463971,1066700.6469463971
2014-10-13,459557.6940180101,39995.33714368136,109767.25065098343,46735.56252134565,61915.51968821917,36708.82022763798,2711.5290783381433,145443.75330343237,27074.75479618714,41086.978880562514,38921.01748727878,44657.769937688485,1054575.9877333653,1054575.9877333653
2014-10-14,454677.17662170273,40068.63724501041,110740.96673929771,47821.14237991906,62288.02185614845,37490.3516263734,2592.775857740665,146326.51982783622,27228.249453902758,40554.07434757057,39554.008623040485,44725.88175591935,1054067.8063344618,1054067.8063344618
2014-10-15,449105.93385962833,39601.34029142023,109112.60406971509,48544.85996821073,62028.89119280394,36487.18930660724,2582.8797756859753,145215.93966731612,27110.16406438518,41426.70472625448,39190.739054008765,44227.03939410288,1044634.2853701389,1044634.2853701389
2014-10-16,443212.18784090783,39161.535538684766,107976.23522012192,48572.70034057442,60830.41187483555,35985.60522783938,2612.5682577912503,143739.90356212275,26944.85670041302,41873.0140196341,39157.717994552484,43762.26076063982,1033828.9973381172,1033828.9973381172
2014-10-17,449704.3446113313,39977.00900977823,105230.0608120742,48489.19312802696,61332.49408940946,36603.833780019995,2691.7369142287644,144110.10298392092,27452.58508734791,42978.78933741161,39867.76701866381,44300.03979992133,1042737.9565721345,1042737.9565721345
